"date","googLVL","volLVL","dif_highlowLVL","googRET","daxRET","y_closeRET"
"2013-02-08",85.9484586909253,50258,5.050003,0.0238106486937184,0.00804177767720482,0.0218081473269578
"2013-02-11",92.0154087161671,46936,3.14999399999999,0.068208250026534,-0.0024074389489126,-0.00830861753009415
"2013-02-12",87.9707753660059,61600,2.65000900000001,-0.0449513878622669,0.0034588536846929,0.00742173498859167
"2013-02-13",82.9149836783044,46891,2.89999399999999,-0.0591888713903304,0.00672653156555114,0.00648581878378707
"2013-02-14",80.8926670032238,65316,2.800003,-0.0246926125903713,-0.0105195227791413,-0.0153985335954889
"2013-02-15",84.937300353385,41079,1.699997,0.0487901641694322,-0.0049498844193625,-0.00119436857808441
"2013-02-18",93.0265670537074,23088,1.75,0.0909717782057262,0.00462747630266946,-0.00119588654013203
"2013-02-19",95.048883728788,69266,5,0.0215062052209634,0.0160875670026126,0.0163184163927887
"2013-02-20",86.9596170284656,61012,1.949997,-0.0889474860164956,-0.00304241051562926,0.00381853309180968
"2013-02-21",93.0265670537074,57686,3.300003,0.0674412807955322,-0.0189824952519615,-0.0207353396933438
"2013-02-22",93.0265670537074,263678,12.299988,0,0.0102772784645762,-0.0633220597124993
"2013-02-25",92.0154087161671,398011,5.64999399999999,-0.0109290705321898,0.0144193056563431,-0.02061926727289
"2013-02-26",86.9596170284656,113562,4.09999099999999,-0.0565122102633424,-0.0229127321630767,-0.00424080879341115
"2013-02-27",88.9819337035462,84836,4.89999399999999,0.0229895182246986,0.0103085473275879,0.0245411285303705
"2013-02-28",85.9484586909253,92502,2.25,-0.0346855579878902,0.00854488580541179,0.00699307350173939
"2013-03-01",83.9261420158447,124882,6.15000900000001,-0.0238106486937184,-0.00434179868648776,-0.020480792680976
"2013-03-04",93.0265670537074,60712,2.15000900000001,0.102947969252442,-0.00214028015040135,-0.0120345639678661
"2013-03-05",94.0377253912477,89106,3.34999099999999,0.0108109161042158,0.0229582111600557,0.0267973678076672
"2013-03-06",84.937300353385,71563,1.949997,-0.101782694309942,0.00620915689860091,0.00982732914374029
"2013-03-07",89.9930920410865,94776,3.050003,0.0578195708888263,0.00257769396642615,0.0116043702399757
"2013-03-08",87.9707753660059,71532,2.050003,-0.0227282510775568,0.00586457671848351,-0.00218514832348404
"2013-03-11",92.0154087161671,67344,2.10000600000001,0.0449513878622669,-0.000273020943131641,-0.00250309262413406
"2013-03-12",91.0042503786268,72272,3.199997,-0.0110498361865856,-0.00227830252410932,-0.0138804247458317
"2013-03-13",88.9819337035462,88852,2.90000900000001,-0.0224728558520582,0.000601120668303423,0.0135670736632747
"2013-03-14",83.9261420158447,180390,8.25,-0.0584962066816086,0.0109126333114915,-0.0231426339496146
"2013-03-15",89.9930920410865,242081,4.39999399999999,0.0697957619355423,-0.00192780715987517,-0.028299114278262
"2013-03-18",87.9707753660059,126903,3.050003,-0.0227282510775568,-0.00400533780929813,0.00164826142511654
"2013-03-19",92.0154087161671,93496,2.449997,0.0449513878622669,-0.0078842648596904,-0.00826860986969802
"2013-03-20",89.9930920410865,111617,3.65000900000001,-0.0222231367847101,0.00679388072744835,-0.0103489689092182
"2013-03-21",88.9819337035462,141382,3.14999399999999,-0.0112995552539337,-0.00871831262148426,-0.00842464965925149
"2013-03-22",82.9149836783044,99240,3.39999399999999,-0.0706175672139535,-0.00267102596989943,0.00775324310825454
"2013-03-25",89.9930920410865,87612,3.84999099999999,0.0819171224678872,-0.00512604787956583,-0.00707661251430647
"2013-03-26",89.9930920410865,81730,1.199997,0,0.00111361315867775,0.00168947490676352
"2013-03-27",85.9484586909253,65591,3.85000600000001,-0.0459851132418239,-0.0115619983216426,-0.00135143263811699
"2013-03-28",85.9484586909253,84779,2.550003,0,0.000798261770619035,-0.00780587044059633
"2013-04-02",91.0042503786268,74484,2.449997,0.0571584138399484,0.0188782984150766,0.00949477481187344
"2013-04-03",85.9484586909253,84302,1.85000600000001,-0.0571584138399484,-0.00873913860941045,0.00471389425074076
"2013-04-04",87.9707753660059,60264,2.90000900000001,0.023256862164267,-0.00731068139470636,-0.0101283778677415
"2013-04-05",91.0042503786268,71502,3.70001200000002,0.0339015516756813,-0.0205019717236024,-0.0126346632915313
"2013-04-08",86.9596170284656,69857,2.5,-0.0454623740767568,0.000507804715997651,0.0112763472932134
"2013-04-09",91.0042503786268,120137,5.64999399999999,0.0454623740767568,-0.0032849865861575,-0.023028967755506
"2013-04-10",87.9707753660059,110986,2.199997,-0.0339015516756813,0.0224140082441906,0.000695106048444138
"2013-04-11",82.9149836783044,115238,2.699997,-0.0591888713903304,0.00777953031754031,0.0114011186054066
"2013-04-12",87.9707753660059,142298,6.20001200000002,0.0591888713903304,-0.0162473623174684,-0.0360242419464383
"2013-04-15",87.9707753660059,94325,4.300003,0,-0.0041585497586567,-0.0139862209081691
"2013-04-16",87.9707753660059,103710,3.199997,0,-0.00390379127512119,0.00719686461191227
"2013-04-17",86.9596170284656,171635,5.60000600000001,-0.0115608224010755,-0.0236485280969045,-0.0328017753268526
"2013-04-18",85.9484586909253,147021,3.949997,-0.0116960397631916,-0.00391270780057162,-0.0175671942329281
"2013-04-19",85.9484586909253,98129,3.199997,0,-0.00184415545748529,0.0271543105427234
"2013-04-22",88.9819337035462,136326,3,0.0346855579878902,0.00243002089896471,0.00658374009253659
"2013-04-23",85.9484586909253,145149,6.5,-0.0346855579878902,0.0237982019479634,0.0276847167422787
"2013-04-24",84.937300353385,149442,5.550003,-0.0118344576470024,0.0130790287823093,0.0293521913513697
"2013-04-25",82.9149836783044,137880,4,-0.0240975515790609,0.0094703889616472,0.0123205050491979
"2013-04-26",88.9819337035462,125405,3.800003,0.0706175672139535,-0.00231346434818569,-0.0331980905066418
"2013-04-29",95.048883728788,124562,5.050003,0.065957967791797,0.00748846709253748,0.0256869181325872
"2013-04-30",82.9149836783044,104965,2.050003,-0.13657553500575,0.00509400306318142,0.0115845384120963
"2013-05-02",82.9149836783044,123560,3.10000600000001,0,0.00604710256554419,-0.009872502313236
"2013-05-03",87.9707753660059,115904,5.35000600000001,0.0591888713903304,0.0199683429124882,0.0343006464074094
"2013-05-06",86.9596170284656,67843,1.85000600000001,-0.0115608224010755,-0.00125782057111223,-0.00463882205627364
"2013-05-07",89.9930920410865,134393,2.5,0.0342890734786323,0.00855538622801078,-0.00766804231660423
"2013-05-08",83.9261420158447,142383,2.199997,-0.0697957619355423,0.00826833890973155,0.00866385318727581
"2013-05-09",83.9261420158447,65097,2.199997,0,0.00155518951007849,0.00628410884445252
"2013-05-10",92.0154087161671,67225,3.5,0.0920188987202524,0.00193941220109473,-0.00827682294768017
"2013-05-13",94.0377253912477,86344,2.75,0.0217399866364056,8.45754414644517e-05,-0.000332422280700406
"2013-05-14",91.0042503786268,112229,4.04998799999998,-0.0327898228229913,0.00719931761987702,0.0171451016412387
"2013-05-15",86.9596170284656,72037,2.15000900000001,-0.0454623740767568,0.00279131130526977,0.0126686577054951
"2013-05-16",80.8926670032238,81193,1.89999399999999,-0.0723206615796261,0.000890517134831015,0.00354440851779803
"2013-05-17",84.937300353385,124607,5.35000600000001,0.0487901641694322,0.00335521556321616,0.0316582316524991
"2013-05-20",88.9819337035462,202069,7.64999399999999,0.0465200156348926,0.00686257126013246,0.0462792231644924
"2013-05-21",85.9484586909253,140574,2.949997,-0.0346855579878902,0.0019340846913618,-0.0140826656954367
"2013-05-22",87.9707753660059,115783,3.90000900000001,0.023256862164267,0.00690341421737095,0.0167568434649086
"2013-05-23",84.937300353385,146915,3.550003,-0.0350913198112695,-0.0211949597751193,-0.0285948752770553
"2013-05-24",86.9596170284656,125247,2.90000900000001,0.023530497410194,-0.00560238164068494,0.00152555330883786
"2013-05-27",88.9819337035462,81762,2.75,0.0229895182246986,0.00934529745099866,-0.00335931300821635
"2013-05-28",92.0154087161671,118313,2.64999399999999,0.0335226920386438,0.0115714442106878,-0.00214356840176766
"2013-05-29",87.9707753660059,86434,2.35000600000001,-0.0449513878622669,-0.0171599829946771,-0.00553342322858708
"2013-05-30",87.9707753660059,49704,3.04998799999998,0,0.00760246862129499,0.0134723229401006
"2013-05-31",86.9596170284656,97021,2.699997,-0.0115608224010755,-0.00613294993209834,0.00394603034978402
"2013-06-03",90.8278036510495,80968,3.84999099999999,0.043521607539172,-0.00757940564032289,-0.0143404806893646
"2013-06-04",83.9913023009705,83041,4.75,-0.0782521968997489,0.00122546188280204,-0.00771251716346821
"2013-06-05",80.0847301009254,68415,2.10000600000001,-0.047628048989254,-0.0121004906121183,-0.00341246191458477
"2013-06-06",82.038016200948,55158,3.300003,0.02409755157906,-0.0119510094113195,-0.0150284233907598
"2013-06-07",83.0146592509592,70559,6.25,0.0118344576470033,0.01906312984846,0.0227672024332159
"2013-06-10",89.8511606010382,94829,3.199997,0.0791373205587238,0.00640136920536882,0.0113446320736479
"2013-06-11",86.9212314510044,87968,5.25,-0.0331522073169008,-0.0103122140185192,-0.0278225055992998
"2013-06-12",90.8278036510495,137722,3.25,0.0439631234211166,-0.00967760792127237,-0.0312027472617462
"2013-06-13",83.9913023009705,66357,2.10000600000001,-0.0782521968997489,-0.00589704092447008,-0.00877060014683195
"2013-06-14",84.9679453509818,43148,1.75,0.0115608224010764,0.00401518398604495,0.0116770900787344
"2013-06-17",86.9212314510044,68007,3.10000600000001,0.0227282510775559,0.010740701699044,0.0109045146179749
"2013-06-18",85.9445884009931,72707,3.35000600000001,-0.0112995552539337,0.0016757797426763,-0.00447569157163397
"2013-06-19",85.9445884009931,88455,2.89999399999999,0,-0.00394844340061873,-0.0158246281653254
"2013-06-20",81.0613731509367,163314,5.35000600000001,-0.0584962066816086,-0.0333166652305206,-0.0398459069592931
"2013-06-21",79.1080870509141,84983,3.89999399999999,-0.0243914531241582,-0.0177180133873964,-0.0170827515758436
"2013-06-24",91.8044467010608,87608,3.800003,0.148845627597565,-0.0125039704841452,-0.0205404053528602
"2013-06-25",86.9212314510044,87164,5.25,-0.0546584125378642,0.0153320245960344,0.0399915626810241
"2013-06-26",89.8511606010382,76217,2.75,0.0331522073169008,0.0164666037914003,0.00438381409141098
"2013-06-27",87.8978745010157,66225,2.699997,-0.0219789067187754,0.00624664061469282,0.0100436059522577
"2013-06-28",84.9679453509818,76157,3.699997,-0.0339015516756813,-0.00395359058917855,-0.00233454161720825
"2013-07-01",87.8978745010157,72332,2.800003,0.0339015516756813,0.00309847703133492,0.0122782757905489
"2013-07-02",86.9212314510044,69927,2.25,-0.0111733005981254,-0.00920438444647154,-0.00595442706075833
"2013-07-03",88.8745175510269,48622,3.64999399999999,0.0222231367847101,-0.0103494864171072,-0.0150429047244049
"2013-07-04",81.0613731509367,43197,5.050003,-0.0920188987202524,0.0208544077161381,0.0389746088199159
"2013-07-05",82.038016200948,54279,5.40000900000001,0.011976191046716,-0.0238373772433818,-0.020619345916697
"2013-07-08",86.9212314510044,47796,3.14999399999999,0.0578195708888263,0.0206086252061013,0.0167244627824648
"2013-07-09",88.8745175510269,68464,2.199997,0.0222231367847101,0.0111330672550878,0.0180475602489931
"2013-07-10",84.9679453509818,44089,1.64999399999999,-0.044951387862266,0.00108284003190917,-0.00191817831910956
"2013-07-11",88.8745175510269,60200,1.39999399999999,0.044951387862266,0.011379874186181,0.0142973047008237
"2013-07-12",84.9679453509818,107721,2.14999399999999,-0.044951387862266,0.00659312743873741,0.0144067820842473
"2013-07-15",92.7810897510721,73873,1.25,0.0879687729459571,0.00268003601705757,0.00341458028262931
"2013-07-16",87.8978745010157,48949,1.64999399999999,-0.0540672212702757,-0.00410806781779094,-0.00403670160907055
"2013-07-17",88.8745175510269,55753,3.35000600000001,0.0110498361865847,0.00652295381207146,0.0157435140813993
"2013-07-18",87.8978745010157,57463,2.89999399999999,-0.0110498361865847,0.00992909102095574,0.0121767105752557
"2013-07-19",89.8511606010382,37994,1.199997,0.0219789067187754,-0.000662264531133161,-0.00637429998386985
"2013-07-22",91.8044467010608,44079,3.60000600000001,0.0215062052209634,-6.13040082804162e-05,-0.0107149351000375
"2013-07-23",87.8978745010157,42029,1.25,-0.0434851119397388,-0.00202208633131029,0.00644274668941947
"2013-07-24",86.9212314510044,53560,2.85000600000001,-0.0111733005981254,0.00777318457444132,0.0133659159901995
"2013-07-25",88.8745175510269,54350,3.75,0.0222231367847101,-0.00960907341498363,0.00721588839061038
"2013-07-26",87.8978745010157,56413,3.199997,-0.0110498361865847,-0.00653661303120678,-0.00963277174231969
"2013-07-29",92.7810897510721,40319,1.699997,0.0540672212702757,0.00171112111146776,0.0105311637856618
"2013-07-30",92.7810897510721,80932,2.300003,0,0.0014506018123992,0.0116055281616134
"2013-07-31",92.7810897510721,157399,3.34999099999999,0,0.000598319859944851,0.012641614996153
"2013-08-01",85.9445884009931,91245,4.25,-0.0765400771223348,0.0161522254567341,0.0270910631207535
"2013-08-02",87.8978745010157,57987,3.5,0.022472855852059,-0.000450721040616386,-0.00827991596877098
"2013-08-05",92.7810897510721,55146,2.04998799999998,0.0540672212702757,-0.00101879019036843,0.0114026324878758
"2013-08-06",87.8978745010157,74842,3.25,-0.0540672212702757,-0.0118157755150072,-0.0068259481800812
"2013-08-07",88.8745175510269,48889,2.39999399999999,0.0110498361865847,-0.00474028665982296,-0.0135039602991922
"2013-08-08",89.8511606010382,86431,2.34999099999999,0.0109290705321907,0.00697759499378314,0.00231143699020109
"2013-08-09",92.7810897510721,80350,2.39999399999999,0.0320883145515003,0.00240015738315691,0.0131882816335773
"2013-08-12",93.7577328010834,108767,4.39999399999999,0.0104712998672953,0.00250820377557304,0.0189030372727936
"2013-08-13",93.7577328010834,87969,2.65000900000001,0,0.00673740051998628,0.00529624652638372
"2013-08-14",89.8511606010382,75250,3,-0.0425596144187956,0.00265343817265418,0.0094079108819507
"2013-08-15",88.8745175510269,122156,2.70001200000002,-0.0109290705321907,-0.00735444848964839,-0.00718633821965931
"2013-08-16",88.8745175510269,86870,4.25,0,0.00186667228523163,-0.0128421810675254
"2013-08-19",97.6643050011285,57645,1.39999399999999,0.0943106794712412,-0.00306123144428128,-0.00112452641418326
"2013-08-20",94.7343758510947,66384,3.35000600000001,-0.0304592074847081,-0.00795137905214816,-0.0147353532962065
"2013-08-21",87.8978745010157,43157,1.949997,-0.0749013081731178,-0.0017630066381944,0.00199632751877754
"2013-08-22",91.8044467010608,54203,3.64999399999999,0.0434851119397388,0.0134842863970697,0.0166693902188166
"2013-08-23",86.9212314510044,90439,2.5,-0.0546584125378642,0.00227186805371105,-0.00787623762245904
"2013-08-26",89.8511606010382,43746,1.25,0.0331522073169008,0.0021552352824088,0.00703534619239132
"2013-08-27",89.8511606010382,108685,6.15000900000001,0,-0.0230966221264399,-0.0336502182678622
"2013-08-28",86.9212314510044,89125,4.800003,-0.0331522073169008,-0.0103241522128616,-0.0282370995793029
"2013-08-29",82.038016200948,49399,2.25,-0.0578195708888263,0.00448250445938214,0.0183273883781974
"2013-08-30",83.0146592509592,53935,3.39999399999999,0.0118344576470033,-0.0112164124848402,-0.014753882522764
"2013-09-02",88.8745175510269,35554,2.10000600000001,0.0682082500265331,0.0172170451765563,0.0240834312424374
"2013-09-03",86.9212314510044,69366,6.10000600000001,-0.0222231367847101,-0.00769096890538101,-0.0303455839751701
"2013-09-04",87.8978745010157,91216,3.550003,0.0111733005981254,0.00185752080641954,-0.0129461030696252
"2013-09-05",85.9445884009931,82537,2.449997,-0.022472855852059,0.00475453196752973,0.0129461030696252
"2013-09-06",81.0613731509367,145056,3.14999399999999,-0.0584962066816086,0.00492888340698805,-0.000897764553450031
"2013-09-09",89.8511606010382,72510,1.800003,0.102947969252443,7.85876491118387e-05,-0.00600602406021178
"2013-09-10",85.9445884009931,214719,5.5,-0.0444517625708345,0.0203584316992877,0.0467800959950724
"2013-09-11",84.9679453509818,58736,2.64999399999999,-0.0114286958236223,0.00580684486173588,0.00315685729086557
"2013-09-12",86.9212314510044,54047,1.45001200000002,0.0227282510775559,-0.000203707646702966,-0.00229486040538607
"2013-09-13",86.9212314510044,75246,3.199997,0,0.00181374409359236,0.0111381814045792
"2013-09-16",89.8511606010382,71918,2.59999099999999,0.0331522073169008,0.0120989138223653,0.00425110453019428
"2013-09-17",86.9212314510044,79873,3.35000600000001,-0.0331522073169008,-0.00186517793149932,-0.019418137427504
"2013-09-18",83.0146592509592,59653,2.449997,-0.045985113241823,0.00453889862261647,0.00316685460725097
"2013-09-19",81.0613731509367,315363,7.949997,-0.0238106486937193,0.00670738990179309,-0.0150596010149497
"2013-09-20",76.1781579008802,120868,4.89999399999999,-0.0621317811070057,-0.00212427419266703,-0.0185545536337282
"2013-09-23",87.8978745010157,62285,4.40000900000001,0.143100843640673,-0.00467222640608078,-0.00566403069460009
"2013-09-24",88.8745175510269,71895,3.20001200000002,0.0110498361865847,0.00338841445109139,0.016014559481536
"2013-09-25",83.0146592509592,69663,1.75,-0.0682082500265331,0.000118899060360889,0.00966196352902227
"2013-09-26",83.0146592509592,65942,2.95001200000002,0,-0.000176606796394196,-0.00613769556409238
"2013-09-27",80.0847301009254,41484,2.949997,-0.0359320092260633,-0.000298961261707476,-0.00440723490971262
"2013-09-30",88.8745175510269,58853,2.10000600000001,0.104140259252596,-0.00777817138961545,-0.0127428544216999
"2013-10-01",80.0847301009254,48143,1.59999099999999,-0.104140259252596,0.010963055677923,0.0103843096754357
"2013-10-02",78.1314440009028,63971,3.800003,-0.0246926125903721,-0.00689664316087857,-0.014568398378616
"2013-10-04",79.1080870509141,129344,6.10000600000001,0.0124225199985579,-0.000747745145080358,-0.0184378992781156
"2013-10-07",85.9445884009931,55252,2.90000900000001,0.0828876598057668,-0.00364687826809629,0.00729493812559756
"2013-10-08",82.038016200948,67502,3.300003,-0.0465200156348926,-0.00416276944752703,-0.013108000394678
"2013-10-09",80.0847301009254,57791,2.35000600000001,-0.02409755157906,-0.00459207532830064,0.00306372794296728
"2013-10-10",81.0613731509367,78276,4.25,0.012121360532344,0.0196581821805797,0.025371322307409
"2013-10-11",83.0146592509592,45202,1.5,0.0238106486937193,0.00448699222443061,0.00416674412372675
"2013-10-14",88.8745175510269,42328,1.59999099999999,0.0682082500265331,-0.000116972786619485,0.00355761415644817
"2013-10-15",82.038016200948,94760,1.89999399999999,-0.0800427076735364,0.00920016872607299,0.000887495982930808
"2013-10-16",83.0146592509592,85992,3,0.0118344576470033,0.00470919090869693,0.0146759306323991
"2013-10-17",81.0613731509367,88030,2.5,-0.0238106486937193,-0.00385316691793669,0.00696865171217009
"2013-10-18",82.038016200948,71514,3.60000600000001,0.011976191046716,0.00600996314465974,-0.009302427546789
"2013-10-21",86.9212314510044,42875,1.85000600000001,0.0578195708888263,0.000239124726995499,0.00291630424681699
"2013-10-22",81.0613731509367,77432,2.35000600000001,-0.0697957619355423,0.00900838836692586,0.00609671221668506
"2013-10-23",82.038016200948,60352,2.75,0.011976191046716,-0.00308939790279439,-0.0107669076344852
"2013-10-24",81.0613731509367,49535,1.550003,-0.011976191046716,0.00678973186327703,0.0072875999179125
"2013-10-25",82.038016200948,47014,1.64999399999999,0.011976191046716,0.000568879646198894,-0.0102175757472596
"2013-10-28",84.9679453509818,81206,5,0.0350913198112703,-0.000789321888628791,-0.0100266074150719
"2013-10-29",81.0613731509367,83505,2.800003,-0.0470675108579863,0.00482089642102856,-0.00534915985734319
"2013-10-30",81.0613731509367,211462,5.29998799999998,0,-0.00130549108266109,0.0542239855303466
"2013-10-31",78.1314440009028,185906,4.449997,-0.0368139731227162,0.00262138730085404,0.0187339803310573
"2013-11-01",79.9425828149368,99370,3.35000600000001,0.0229160743134456,-0.00289216535934322,0.00331862024729812
"2013-11-04",85.5199723136533,97813,1.89999399999999,0.0674412807955322,0.00325855565164979,0.0126201290867538
"2013-11-05",80.8721477313896,105036,3.34999099999999,-0.0558804583944568,-0.00311643673782847,-0.00821247456806873
"2013-11-06",80.8721477313896,69018,1.949997,0,0.00351909497416791,0.00548247005308866
"2013-11-07",79.0130178984841,107124,4.35000600000001,-0.023256862164267,0.00443223071312815,0.00843888518610658
"2013-11-08",77.1538880655785,71808,3.050003,-0.0238106486937184,-0.00030287493724579,-0.00244265016912859
"2013-11-11",84.5904073972006,48130,1.35000600000001,0.0920188987202524,0.00325303820038236,-0.00517640165377564
"2013-11-12",82.7312775642951,43112,1.84999099999999,-0.0222231367847101,-0.00345131170356794,-0.00547796485477825
"2013-11-13",80.8721477313896,101889,2.800003,-0.0227282510775568,-0.00238817830999416,0.00109797978833548
"2013-11-14",87.3791021465588,84383,1.800003,0.077386663615421,0.0104184115615027,0.00928459435323603
"2013-11-15",84.5904073972006,68274,3.04998799999998,-0.0324352757531541,0.00207772864229483,0.0100068772841286
"2013-11-18",86.4495372301061,60685,2.800003,0.0217399866364056,0.00616930166762586,0.00804078294099586
"2013-11-19",79.9425828149368,64063,1.949997,-0.078252196899748,-0.00348989311921599,0.000266931798188708
"2013-11-20",82.7312775642951,53960,1.90000900000001,0.0342890734786323,0.000954618392766449,0.000266780521928744
"2013-11-21",79.0130178984841,65058,2.95001200000002,-0.0459851132418239,-0.000651177980870443,0.00213224496135833
"2013-11-22",79.0130178984841,91480,3.60000600000001,0,0.0024936001232998,0.00186190240139172
"2013-11-25",83.6608424807478,60272,1.949997,0.0571584138399484,0.0087381298657192,0
"2013-11-26",80.8721477313896,73256,1.199997,-0.0339015516756813,-0.00106292329542512,-0.00212819450575097
"2013-11-27",79.9425828149368,49887,2.050003,-0.0115608224010755,0.00655105762816,0.0119127815162416
"2013-11-28",79.9425828149368,42740,1.39999399999999,0,0.00386800215426319,-0.00289895053118894
"2013-11-29",76.2243231491258,114487,2.5,-0.0476280489892549,0.00190815818238654,0.0115456388901958
"2013-12-02",76.2243231491258,83373,2.300003,0,-0.000355165407047053,0
"2013-12-03",79.0130178984841,110516,4.699997,0.0359320092260633,-0.0191743984892714,-0.0256322186647937
"2013-12-04",77.1538880655785,73084,2.84999099999999,-0.0238106486937184,-0.00901447746100281,0.00320679593254614
"2013-12-05",71.576498566862,77127,3.199997,-0.0750351859429141,-0.0061100783608552,-0.015866930009131
"2013-12-06",73.4356283997675,79385,2.85000600000001,0.0256424306133374,0.00958086254909674,0.00944294095314469
"2013-12-09",81.8017126478423,53193,1.550003,0.107888962011185,0.00247825544269631,0.00348483931155297
"2013-12-10",77.1538880655785,78509,2.800003,-0.0584962066816086,-0.00881832148180095,-0.0069817843680573
"2013-12-11",74.3651933162203,78865,3,-0.0368139731227162,-0.00410411743843397,-0.00432084384644327
"2013-12-12",74.3651933162203,111921,3.25,0,-0.00664421427352124,-0.0119794352928118
"2013-12-13",74.3651933162203,152524,1.449997,0,-0.00116959121326587,-0.00164475364673233
"2013-12-16",75.294758232673,93923,5.050003,0.012422519998557,0.0172926092413412,0.018753081314804
"2013-12-17",78.0834529820313,69816,1.59999099999999,0.0363676441708751,-0.00859677932116298,0.000269231394296909
"2013-12-18",75.294758232673,64173,2.09999099999999,-0.0363676441708751,0.0105798950480605,0.0115081908896721
"2013-12-19",74.3651933162203,96018,1.800003,-0.012422519998557,0.0166322522027347,0.0111141976729456
"2013-12-20",71.576498566862,100486,1.70001200000002,-0.038221212820198,0.00687873436245745,0.00289057090328182
"2013-12-23",76.2243231491258,67450,2,0.0629138254105692,0.00938549162704128,0.0060169913383783
"2013-12-27",84.5904073972006,55823,4.300003,0.104140259252597,0.0105429457751427,0.0221830248283705
"2013-12-30",83.6608424807478,41929,1.65000900000001,-0.0110498361865856,-0.00388991898001478,0.00458129594224133
"2014-01-02",88.3086670630116,70802,5.300003,0.0540672212702757,-0.0160533745251321,-0.0161272869393017
"2014-01-03",91.0973618123698,36462,1.39999399999999,0.0310905870700315,0.00372816965113998,-0.00491527049684581
"2014-01-06",86.4495372301061,54122,3.050003,-0.052367985517316,-0.000758133312228182,-0.0031169168091596
"2014-01-07",82.7312775642951,48975,2.800003,-0.0439631234211157,0.00826025275311082,0.00699941159607675
"2014-01-08",88.3086670630116,67963,1.59999099999999,0.0652405218684002,-0.000879849918458575,-0.00180998627306028
"2014-01-09",86.4495372301061,98798,3.199997,-0.0212773984472845,-0.0080583636121343,-0.00103571734558194
"2014-01-10",87.3791021465588,99752,4.14999399999999,0.0106952891167484,0.00546498214031921,0.00979638682361106
"2014-01-13",91.0973618123698,77982,1.85000600000001,0.0416726964005676,0.00389073767914283,0.00970142413355912
"2014-01-14",91.0973618123698,158341,2.85000600000001,0,0.00318517450794964,-0.0338490031202605
"2014-01-15",87.3791021465588,91248,5.15000900000001,-0.0416726964005676,0.0200584292100139,0.0261978565018213
"2014-01-16",85.5199723136533,66865,1.949997,-0.0215062052209642,-0.00165535783985504,0.00714285689974403
"2014-01-17",86.4495372301061,74095,1.75,0.0108109161042158,0.0025949789262647,0.00329912236833252
"2014-01-20",90.1677968959171,45000,1.699997,0.0421114853501265,-0.00278120989132447,-0.00457090177828601
"2014-01-21",90.1677968959171,63244,1.84999099999999,0,0.00146248210821831,0.00152595656410526
"2014-01-22",88.3086670630116,74070,3.29998799999998,-0.0208340869028421,-0.00102926964281025,-0.0045847965499819
"2014-01-23",88.3086670630116,112364,4.64999399999999,0,-0.00920575161969772,-0.0211566505001652
"2014-01-24",87.3791021465588,139960,7.90000900000001,-0.010582109330536,-0.0251308772552701,-0.0358366151690408
"2014-01-27",90.1677968959171,120163,4.449997,0.0314161962333781,-0.00456745445879569,-0.00514834895337568
"2014-01-28",89.2382319794643,70927,3.29998799999998,-0.0103627870355467,0.00615165402357576,0.0180378616622967
"2014-01-29",90.1677968959171,113418,8.79998799999998,0.0103627870355467,-0.00748840807983342,-0.0215758106802575
"2014-01-30",88.3086670630116,107025,4.199997,-0.0208340869028421,0.00392834130858866,-0.00519338066739294
"2014-01-31",88.3086670630116,103387,5.550003,0,-0.00717349329957528,-0.0115767058214029
"2014-02-03",91.5759856039056,61515,4.5,0.0363308138853258,-0.0129738409833848,-0.0142401006654973
"2014-02-04",90.6120278607066,103106,5.449997,-0.0105821093305369,-0.00640037130045101,-0.0130202970467739
"2014-02-05",83.8643236583136,74438,4.84999099999999,-0.0773866636154201,-0.00127052161270846,0.0147061810786333
"2014-02-06",84.8282814015126,86609,3.70001200000002,0.0114286958236223,0.0152684101949045,0.0161518072812719
"2014-02-07",92.5399433471046,67028,2.75,0.0870113769896301,0.00488616366687289,0.00825314175671998
"2014-02-10",87.7201546311096,52064,2.29998799999998,-0.0534886849509864,-0.00129730144328555,0.00600933784358215
"2014-02-11",84.8282814015126,80999,5.300003,-0.0335226920386438,0.0201309908993821,0.0234164431823665
"2014-02-12",87.7201546311096,77078,3.10000600000001,0.0335226920386438,0.00643897392555282,0.0171440308784296
"2014-02-13",82.9003659151146,35990,3.65000900000001,-0.0565122102633424,0.00593304919484616,0.00833341280968636
"2014-02-14",82.9003659151146,86300,3.449997,0,0.00681557038259406,0.0154403476815563
"2014-02-17",93.5039010903036,43678,1.89999399999999,0.120363682249875,-0.000583941032058277,-0.00204503651572896
"2014-02-18",87.7201546311096,48268,3.60000600000001,-0.0638514719865331,0.00031273789389985,-0.000511855658821503
"2014-02-19",86.7561968879106,56408,3.39999399999999,-0.0110498361865847,2.79021087603581e-05,-0.00384763839285363
"2014-02-20",83.8643236583136,114854,2.84999099999999,-0.0339015516756813,-0.00427412974530483,-0.00722215680241334
"2014-02-21",85.7922391447116,84370,2,0.0227282510775559,0.0039532093097705,0.00439110101497864
"2014-02-24",86.7561968879106,310523,4.65000900000001,0.0111733005981254,0.00536927125214071,-0.0483134412219375
"2014-02-25",86.7561968879106,152271,2.800003,0,-0.000988322182056578,0.0118312589912568
"2014-02-26",86.7561968879106,91992,2.800003,0,-0.00388606288394122,-0.00859068907391514
"2014-02-27",84.8282814015126,86076,3.84999099999999,-0.022472855852059,-0.00762602762157805,-0.00513582427815074
